20190609;7,70E+12;Nectar California Durazno ;Nectar California Durazno x 900 ml;CALIFORNIA;Supermercado;Bebidas;Jugos, refrescos y maltas;4.990;Unidades;../icons/SVG/73-drink/organic-liquid-glass.svg; VERDE ;1
20190609;7,70E+12;Néctar California durazno ;Néctar California durazno x 300 ml;CALIFORNIA;Supermercado;Bebidas;Jugos, refrescos y maltas;1.890;Unidades;../icons/SVG/73-drink/organic-liquid-glass.svg; VERDE ;1
20190609;7,70E+12;Nectar California Durazno Frasco ;Nectar California Durazno Frasco x 215 ml;CALIFORNIA;Supermercado;Bebidas;Jugos, refrescos y maltas;1.650;Unidades;../icons/SVG/73-drink/organic-liquid-glass.svg; VERDE ;1
20190609;7,70E+12;Nectar California Mango ;Nectar California Mango x 900 ml;CALIFORNIA;Supermercado;Bebidas;Jugos, refrescos y maltas;4.990;Unidades;../icons/SVG/73-drink/organic-liquid-glass.svg; VERDE ;1
20190609;7,70E+12;Nectar California Mango Tetrapack ;Nectar California Mango Tetrapack x 1000 ml;CALIFORNIA;Supermercado;Bebidas;Jugos, refrescos y maltas;4.790;Unidades;../icons/SVG/73-drink/organic-liquid-glass.svg; VERDE ;1
20190709;7,70E+12;Crema Tomate Maggi Sobre ;Crema Tomate Maggi Sobre x 76 g.;MAGGI;Supermercado;Despensa;Bases, cremas y sopas;2.890;Unidades;../icons/SVG/74-food/noodle-cup.svg;VERDE;1
20190709;7,70E+12;Crema de cebolla Knorr ;Crema de cebolla Knorr x 66 g;KNORR;Supermercado;Despensa;Bases, cremas y sopas;2.790;Unidades;../icons/SVG/74-food/noodle-cup.svg;VERDE;1
20190709;7,70E+12;Crema De Pollo Gourmet Maggi Sobre ;Crema De Pollo Gourmet Maggi Sobre x 76 g.;MAGGI;Supermercado;Despensa;Bases, cremas y sopas;2.790;Unidades;../icons/SVG/74-food/noodle-cup.svg;VERDE;1
20190709;7,70E+12;Crema de pollo Knorr ;Crema de pollo Knorr x 57 g;KNORR;Supermercado;Despensa;Bases, cremas y sopas;2.790;Unidades;../icons/SVG/74-food/noodle-cup.svg;VERDE;1
20190709;7,70E+12;Crema Champiñones Maggi Sobre ;Crema Champiñones Maggi Sobre x 72 g.;MAGGI;Supermercado;Despensa;Bases, cremas y sopas;2.690;Unidades;../icons/SVG/74-food/noodle-cup.svg;VERDE;1
20190709;7,70E+12;Café descafeinado Águila Roja ;Café descafeinado Águila Roja x 250g;AGUILA ROJA;Supermercado;Despensa;Café;5.990;Unidades;../icons/SVG/73-drink/coffee-bean-jar.svg;VERDE;1
20190709;7,70E+12;Café instantáneo granulado JBO ;Café instantáneo granulado JBO ;JBO MP;Supermercado;Despensa;Café;3.490;Unidades;../icons/SVG/73-drink/coffee-bean-jar.svg;VERDE;1
20190709;7,70E+12;Café instantáneo JBO ;Café instantáneo JBO x 50 g;JBO MP;Supermercado;Despensa;Café;3.190;Unidades;../icons/SVG/73-drink/coffee-bean-jar.svg;VERDE;1
20190709;7,70E+12;Café Medio Sello Rojo ;Café Medio Sello Rojo x 250 g.;SELLO ROJO;Supermercado;Despensa;Café;4.990;Unidades;../icons/SVG/73-drink/coffee-bean-jar.svg;VERDE;1
20190709;7,70E+12;Café molido JBO ;Café molido JBO x 250g;JBO MP;Supermercado;Despensa;Café;3.790;Unidades;../icons/SVG/73-drink/coffee-bean-jar.svg;VERDE;1
20190709;7,70E+12;Atún Alamar Delitun trocitos aceite vegetal ;Atún Alamar Delitun trocitos aceite vegetal x 140g;ALAMAR;Supermercado;Despensa;Enlatados y conservas;3.517;Unidades;../icons/SVG/73-drink/cocktail-olives.svg;VERDE;1
20190709;7,70E+12;Atún Alamar Delitun trocitos agua ;Atún Alamar Delitun trocitos agua x 140g;ALAMAR;Supermercado;Despensa;Enlatados y conservas;2.467;Unidades;../icons/SVG/73-drink/cocktail-olives.svg;VERDE;1
20190709;8,41E+12;Atún Isabel Sanduchero en aceite Natural, Trozos de Atún ;Atún Isabel Sanduchero en aceite Natural, Trozos de Atún x 170 g;ISABEL;Supermercado;Despensa;Enlatados y conservas;4.890;Unidades;../icons/SVG/73-drink/cocktail-olives.svg;VERDE;1
20190709;7,70E+12;Atún Jbo lomitos aceite oliva ;Atún Jbo lomitos aceite oliva x 160g;JBO MP;Supermercado;Despensa;Enlatados y conservas;4.990;Unidades;../icons/SVG/73-drink/cocktail-olives.svg;VERDE;1
